zdish_id,name,cuisine,ingredients,ingredient_count,cooking_time,difficulty,rating,calories,servings,spicy,sweet,sour,salty,umami,fresh,creamy,smoky,diet_type,meal_type,region,description
349,Echor Ghonto,Indian,"jackfruit, coconut, potatoes, panch phoron, turmeric, mustard oil",6,45,Medium,4.2,180,4,1,1,0,2,2,3,2,0,Vegetarian,Side Dish,Bengal,Raw jackfruit curry
350,Kanchkolar Kofta,Indian,"raw bananas, paneer, spices, onions, tomatoes, cashews, cream",8,40,Medium,4.4,280,4,1,1,1,2,3,2,4,0,Vegetarian,Dinner,Bengal,Raw banana and cottage cheese balls
351,Aloo Posto,Indian,"potatoes, poppy seeds, green chilies, turmeric, mustard oil",5,20,Easy,4.5,200,4,1,0,0,2,2,2,2,0,Vegetarian,Side Dish,Bengal,Potatoes in poppy seed paste
352,Chorchori,Indian,"mixed vegetables, mustard oil, panch phoron, dried red chilies, turmeric",6,25,Easy,4.1,140,4,2,0,0,2,2,3,1,0,Vegetarian,Side Dish,Bengal,Dry mixed vegetable curry
353,Dalnay Kankrol,Indian,"spiny gourd, lentils, turmeric, mustard oil, panch phoron",5,30,Medium,4,120,4,1,0,0,2,2,3,1,0,Vegetarian,Side Dish,Bengal,Spiny gourd with lentils
354,Potol Dorma,Indian,"pointed gourd, minced meat, onions, ginger, garlic, spices",7,45,Medium,4.3,220,4,2,1,1,2,3,2,2,2,Non-Vegetarian,Dinner,Bengal,Stuffed pointed gourd
355,Alu Potol Posto,Indian,"potatoes, pointed gourd, poppy seeds, green chilies, turmeric, mustard oil",6,25,Easy,4.2,180,4,1,0,0,2,2,3,2,0,Vegetarian,Side Dish,Bengal,Potatoes and pointed gourd in poppy seeds
356,Bhetki Paturi,Indian,"bhetki fish, coconut, mustard seeds, green chilies, banana leaves, mustard oil",6,30,Medium,4.6,290,4,2,0,1,2,3,3,3,3,Non-Vegetarian,Dinner,Bengal,Fish wrapped in banana leaves
357,Chital Muitha,Indian,"chitol fish, rice flour, onions, ginger, garlic, turmeric, mustard oil",7,45,Hard,4.4,270,4,2,0,1,2,3,2,2,2,Non-Vegetarian,Lunch,Bengal,Fish balls in curry
358,Rui Macher Kalia,Indian,"rohu fish, potatoes, onions, ginger, garlic, yogurt, spices",8,35,Medium,4.5,310,4,2,1,1,2,3,2,3,2,Non-Vegetarian,Lunch,Bengal,Rohu fish in rich gravy
359,Katla Macher Jhol,Indian,"katla fish, potatoes, onions, turmeric, green chilies, mustard oil",6,30,Easy,4.4,300,4,2,0,1,2,3,3,2,3,Non-Vegetarian,Lunch,Bengal,Katla fish in light curry
360,Mourola Macher Jhol,Indian,"mourola fish, potatoes, onions, turmeric, green chilies, mustard oil",6,20,Easy,4.2,180,4,2,0,1,2,3,3,2,3,Non-Vegetarian,Lunch,Bengal,Small fish curry
361,Puti Macher Jhol,Indian,"puti fish, potatoes, onions, turmeric, green chilies, mustard oil",6,15,Easy,4.1,160,4,2,0,1,2,3,3,2,3,Non-Vegetarian,Lunch,Bengal,Tiny fish curry
362,Chingri Macher Malai Curry,Indian,"prawns, coconut milk, potatoes, onions, ginger, green chilies",6,25,Medium,4.7,300,4,2,1,1,2,4,3,5,1,Non-Vegetarian,Lunch,Bengal,Creamy prawn curry
363,Golda Chingri Curry,Indian,"tiger prawns, onions, ginger, garlic, tomatoes, coconut milk, spices",7,20,Medium,4.6,280,4,2,1,1,2,4,3,4,1,Non-Vegetarian,Lunch,Bengal,Tiger prawn curry
364,Bagda Chingri Bhaja,Indian,"bagda prawns, turmeric, salt, mustard oil",4,10,Easy,4.5,200,4,1,0,0,2,4,2,2,3,Non-Vegetarian,Appetizer,Bengal,Fried bagda prawns
365,Kankrar Jhol,Indian,"crab, onions, ginger, garlic, turmeric, green chilies, mustard oil",7,25,Medium,4.4,200,4,2,0,1,2,4,3,2,3,Non-Vegetarian,Lunch,Bengal,Bengali crab curry
366,Mutton Bhuna,Indian,"mutton, onions, ginger, garlic, yogurt, red chili powder, garam masala",7,90,Hard,4.5,500,4,3,1,1,2,4,2,3,3,Non-Vegetarian,Dinner,Bengal,Slow-cooked dry mutton
367,Chicken Bhuna,Indian,"chicken, onions, ginger, garlic, yogurt, red chili powder, garam masala",7,45,Medium,4.4,400,4,3,1,1,2,3,2,3,3,Non-Vegetarian,Dinner,Bengal,Slow-cooked dry chicken
368,Keema Bhuna,Indian,"minced meat, onions, ginger, garlic, peas, spices",6,30,Medium,4.3,380,4,2,1,1,2,4,2,2,2,Non-Vegetarian,Dinner,Bengal,Spiced minced meat
369,Liver Curry,Indian,"goat liver, onions, ginger, garlic, turmeric, red chili powder, mustard oil",7,25,Medium,4.1,320,4,2,0,1,2,5,2,2,3,Non-Vegetarian,Lunch,Bengal,Spicy goat liver curry
370,Brain Curry,Indian,"goat brain, onions, ginger, garlic, turmeric, red chili powder, mustard oil",7,20,Medium,4,280,4,2,0,1,2,4,2,3,3,Non-Vegetarian,Lunch,Bengal,Goat brain in spiced curry
371,Kidney Curry,Indian,"goat kidney, onions, ginger, garlic, turmeric, red chili powder, mustard oil",7,30,Medium,4.1,300,4,2,0,1,2,4,2,2,3,Non-Vegetarian,Lunch,Bengal,Spiced goat kidney
372,Heart Curry,Indian,"goat heart, onions, ginger, garlic, turmeric, red chili powder, mustard oil",7,40,Medium,4,350,4,2,0,1,2,4,2,2,3,Non-Vegetarian,Lunch,Bengal,Goat heart curry
373,Tripe Curry,Indian,"goat tripe, onions, ginger, garlic, turmeric, red chili powder, mustard oil",7,60,Hard,3.9,280,4,2,0,1,2,3,2,2,3,Non-Vegetarian,Lunch,Bengal,Goat stomach lining curry
374,Duck Curry,Indian,"duck, potatoes, onions, ginger, garlic, red chili powder, garam masala",8,75,Hard,4.3,450,4,2,0,1,2,4,2,3,3,Non-Vegetarian,Dinner,Bengal,Traditional Bengali duck curry
375,Pigeon Curry,Indian,"pigeon, onions, ginger, garlic, red chili powder, garam masala, yogurt",7,45,Medium,4.2,320,4,2,1,1,2,4,2,2,3,Non-Vegetarian,Dinner,Bengal,Small game bird curry
376,Quail Curry,Indian,"quail, onions, ginger, garlic, red chili powder, garam masala, yogurt",7,30,Medium,4.3,280,4,2,1,1,2,4,2,2,3,Non-Vegetarian,Dinner,Bengal,Tiny game bird curry
377,Turtle Curry,Indian,"turtle meat, onions, ginger, garlic, turmeric, red chili powder, mustard oil",7,90,Hard,3.8,400,4,2,0,1,2,4,2,2,3,Non-Vegetarian,Dinner,Bengal,Traditional turtle curry (now restricted)
378,Frog Curry,Indian,"frog legs, onions, ginger, garlic, turmeric, red chili powder, mustard oil",7,20,Medium,3.9,180,4,2,0,1,2,3,2,2,3,Non-Vegetarian,Dinner,Bengal,Amphibian curry (regional specialty)
379,Snail Curry,Indian,"snails, onions, ginger, garlic, turmeric, coconut, mustard oil",7,30,Medium,3.7,150,4,2,0,1,2,3,3,2,3,Non-Vegetarian,Lunch,Bengal,Gastropod curry
380,Eel Curry Bengali,Indian,"eel, onions, ginger, garlic, turmeric, mustard seeds, mustard oil",7,35,Hard,4,290,4,2,0,1,2,3,3,2,3,Non-Vegetarian,Lunch,Bengal,Snake-like fish curry
381,Mishti Doi,Indian,"milk, sugar, yogurt culture, cardamom",4,480,Medium,4.8,220,4,0,4,1,1,2,2,5,0,Vegetarian,Dessert,Bengal,Sweet yogurt dessert
382,Rosogolla,Indian,"chenna, sugar, cardamom, rose water",4,45,Medium,4.9,200,4,0,4,0,0,1,1,2,0,Vegetarian,Dessert,Bengal,Spongy cottage cheese balls in syrup
383,Sandesh,Indian,"chenna, sugar, cardamom, saffron",4,30,Easy,4.8,180,6,0,4,0,0,1,1,3,0,Vegetarian,Dessert,Bengal,Delicate cottage cheese sweet
384,Mishti Pulao,Indian,"basmati rice, milk, sugar, ghee, raisins, cashews, cardamom",7,45,Medium,4.4,420,4,0,4,0,1,2,2,4,4,Vegetarian,Dessert,Bengal,Sweet rice preparation
385,Payesh,Indian,"rice, milk, sugar, cardamom, bay leaves, cashews, raisins",7,60,Medium,4.5,380,4,0,4,0,1,2,2,5,0,Vegetarian,Dessert,Bengal,Bengali rice pudding
386,Chom Chom,Indian,"chenna, sugar, coconut, cardamom, saffron",5,45,Medium,4.6,250,4,0,4,0,0,1,2,3,0,Vegetarian,Dessert,Bengal,Cylindrical cottage cheese sweet
387,Kalo Jam,Indian,"milk solids, flour, sugar, cardamom, rose water, black food color",6,60,Medium,4.3,380,4,0,5,0,0,1,1,3,0,Vegetarian,Dessert,Bengal,Dark brown milk sweet
388,Pantua,Indian,"chenna, semolina, sugar, cardamom, ghee",5,45,Medium,4.4,320,4,0,5,0,0,1,1,3,0,Vegetarian,Dessert,Bengal,Fried cottage cheese balls in syrup
389,Langcha,Indian,"khoya, flour, sugar, cardamom, ghee",5,45,Medium,4.2,360,4,0,5,0,0,1,1,3,0,Vegetarian,Dessert,Bengal,Oval-shaped milk sweet
390,Ragi Dosa,Indian,"finger millet, rice, black gram, fenugreek seeds",4,120,Medium,4.3,200,2,1,0,0,2,2,3,1,0,Vegetarian,Breakfast,Karnataka,Nutritious finger millet crepe
391,Quinoa Dosa,Indian,"quinoa, rice, black gram, fenugreek seeds, green chilies",5,120,Medium,4.2,220,2,1,0,0,2,2,3,1,0,Vegetarian,Breakfast,Modern Indian,Protein-rich quinoa crepe
392,Oats Dosa,Indian,"oats, rice, black gram, curry leaves, ginger",5,120,Medium,4.1,190,2,1,0,0,2,2,3,1,0,Vegetarian,Breakfast,Modern Indian,Healthy oats crepe
393,Wheat Dosa,Indian,"wheat flour, rice, black gram, green chilies, coriander",5,120,Medium,4,180,2,1,0,0,2,2,3,1,0,Vegetarian,Breakfast,South India,Instant wheat flour dosa
394,Moong Dal Dosa,Indian,"moong dal, rice, green chilies, ginger, curry leaves",5,120,Medium,4.3,210,2,1,0,0,2,3,3,1,0,Vegetarian,Breakfast,South India,Green gram dosa
395,Methi Dosa,Indian,"rice, black gram, fenugreek leaves, green chilies",4,120,Medium,4.2,190,2,2,0,0,2,2,4,1,0,Vegetarian,Breakfast,South India,Fenugreek leaves dosa
396,Palak Dosa,Indian,"rice, black gram, spinach, green chilies, ginger",5,120,Medium,4.4,200,2,1,0,0,2,2,4,1,0,Vegetarian,Breakfast,South India,Spinach dosa
397,Beetroot Dosa,Indian,"rice, black gram, beetroot, green chilies, ginger",5,120,Medium,4.2,210,2,1,1,0,2,2,3,1,0,Vegetarian,Breakfast,South India,Colorful beetroot dosa
398,Carrot Dosa,Indian,"rice, black gram, carrots, green chilies, ginger",5,120,Medium,4.1,200,2,1,1,0,2,2,3,1,0,Vegetarian,Breakfast,South India,Orange carrot dosa
399,Tomato Dosa,Indian,"rice, black gram, tomatoes, green chilies, curry leaves",5,120,Medium,4.3,190,2,2,1,1,2,2,3,1,0,Vegetarian,Breakfast,South India,Tangy tomato dosa
400,Coconut Dosa,Indian,"rice, black gram, coconut, green chilies, curry leaves",5,120,Medium,4.4,250,2,1,1,0,2,2,3,3,0,Vegetarian,Breakfast,South India,Rich coconut dosa
401,Paneer Dosa,Indian,"rice, black gram, paneer, green chilies, coriander",5,120,Medium,4.3,280,2,1,0,0,2,3,3,3,0,Vegetarian,Breakfast,South India,Cottage cheese dosa
402,Pizza Dosa,Indian,"rice, black gram, tomatoes, cheese, bell peppers, herbs",6,120,Medium,4.2,320,2,1,1,1,2,2,3,3,1,Vegetarian,Breakfast,Fusion,Italian-Indian fusion dosa
403,Schezwan Dosa,Indian,"rice, black gram, schezwan sauce, vegetables, cheese",6,120,Medium,4.1,300,2,4,1,2,2,2,3,2,1,Vegetarian,Breakfast,Fusion,Chinese-Indian fusion dosa
404,Chocolate Dosa,Indian,"rice, black gram, cocoa powder, sugar, nuts",5,120,Medium,4.5,280,2,0,4,0,1,2,2,2,0,Vegetarian,Dessert,Fusion,Sweet chocolate dosa
405,Jaggery Dosa,Indian,"rice, black gram, jaggery, cardamom, cashews",5,120,Medium,4.4,260,2,0,4,0,1,2,2,2,0,Vegetarian,Dessert,South India,Traditional sweet dosa
406,Kheer Dosa,Indian,"rice, black gram, milk, sugar, cardamom, nuts",6,120,Medium,4.3,300,2,0,4,0,1,2,2,4,0,Vegetarian,Dessert,South India,Creamy sweet dosa
407,Fruit Dosa,Indian,"rice, black gram, mixed fruits, honey, cream",6,120,Medium,4.2,250,2,0,4,0,1,2,4,3,0,Vegetarian,Dessert,Fusion,Fresh fruit dosa
408,Ice Cream Dosa,Indian,"rice, black gram, vanilla ice cream, chocolate sauce, nuts",6,120,Medium,4.6,320,2,0,5,0,1,2,2,5,0,Vegetarian,Dessert,Fusion,Cold dessert dosa
409,Masala Chai Dosa,Indian,"rice, black gram, tea powder, milk, cardamom, ginger",6,120,Medium,4.1,200,2,1,2,0,1,2,2,3,0,Vegetarian,Breakfast,Fusion,Tea-flavored dosa
410,Coffee Dosa,Indian,"rice, black gram, coffee powder, milk, sugar",5,120,Medium,4,220,2,0,2,0,1,2,2,3,0,Vegetarian,Breakfast,Fusion,Coffee-flavored dosa
411,Kulcha Naan,Indian,"all-purpose flour, yogurt, baking soda, onions, coriander",5,15,Easy,4.4,280,2,1,0,0,2,2,3,1,3,Vegetarian,Side Dish,Punjab,Onion-stuffed leavened bread
412,Keema Naan,Indian,"all-purpose flour, minced meat, yogurt, onions, spices",6,20,Medium,4.5,350,2,2,0,1,2,4,2,2,3,Non-Vegetarian,Side Dish,North India,Minced meat stuffed naan
413,Peshwari Naan,Indian,"all-purpose flour, coconut, raisins, cashews, almonds, yogurt",6,18,Easy,4.3,320,2,0,3,0,1,2,2,3,3,Vegetarian,Side Dish,Mughlai,Sweet stuffed naan
414,Laccha Paratha,Indian,"whole wheat flour, ghee, salt, water",4,15,Easy,4.5,300,2,0,0,0,2,2,2,2,3,Vegetarian,Side Dish,North India,Layered flaky bread
415,Pudina Paratha,Indian,"whole wheat flour, mint leaves, green chilies, ginger",4,15,Easy,4.4,250,2,1,0,1,2,2,4,1,2,Vegetarian,Side Dish,North India,Mint-flavored flatbread
416,Gobi Paratha,Indian,"whole wheat flour, cauliflower, ginger, green chilies, spices",5,20,Easy,4.6,280,2,2,0,1,2,2,3,1,2,Vegetarian,Breakfast,Punjab,Cauliflower-stuffed bread
417,Mooli Paratha,Indian,"whole wheat flour, radish, ginger, green chilies, spices",5,20,Easy,4.3,260,2,2,0,1,2,2,3,1,2,Vegetarian,Breakfast,North India,Radish-stuffed bread
418,Paneer Paratha,Indian,"whole wheat flour, paneer, onions, green chilies, spices",5,20,Easy,4.7,320,2,1,0,1,2,3,3,3,2,Vegetarian,Breakfast,Punjab,Cottage cheese stuffed bread
419,Keema Paratha,Indian,"whole wheat flour, minced meat, onions, ginger, spices",6,25,Medium,4.5,380,2,2,0,1,2,4,2,2,2,Non-Vegetarian,Breakfast,North India,Minced meat stuffed bread
420,Egg Paratha,Indian,"whole wheat flour, eggs, onions, green chilies, coriander",5,15,Easy,4.4,300,2,1,0,1,2,3,3,2,2,Non-Vegetarian,Breakfast,North India,Egg-stuffed flatbread
421,Mixed Vegetable Paratha,Indian,"whole wheat flour, mixed vegetables, spices, green chilies",6,25,Easy,4.3,270,2,2,0,1,2,2,3,1,2,Vegetarian,Breakfast,North India,Multi-vegetable stuffed bread
422,Cheese Paratha,Indian,"whole wheat flour, cheese, herbs, black pepper",4,15,Easy,4.2,340,2,0,0,1,2,2,2,4,2,Vegetarian,Breakfast,Fusion,Cheese-stuffed bread
423,Chocolate Paratha,Indian,"whole wheat flour, chocolate, nuts, butter",4,15,Easy,4.1,320,2,0,4,0,1,2,2,3,2,Vegetarian,Dessert,Fusion,Sweet chocolate bread
424,Nutella Paratha,Indian,"whole wheat flour, hazelnut spread, butter",3,10,Easy,4.3,350,2,0,5,0,1,2,2,4,2,Vegetarian,Dessert,Fusion,Hazelnut spread bread
425,Rumali Roti,Indian,"all-purpose flour, milk, oil, salt",4,10,Medium,4.4,180,2,0,0,0,2,2,2,2,2,Vegetarian,Side Dish,Mughlai,Paper-thin handkerchief bread
426,Taftan,Indian,"all-purpose flour, milk, eggs, saffron, sugar, yeast",6,60,Hard,4.2,250,2,0,2,0,2,2,2,3,3,Vegetarian,Side Dish,Persian-Indian,Leavened sweet bread
427,Sheermal,Indian,"all-purpose flour, milk, saffron, sugar, ghee, yeast",6,90,Hard,4.3,280,2,0,3,0,2,2,2,4,3,Vegetarian,Side Dish,Lucknow,Saffron-flavored sweet bread
428,Bakarkhani,Indian,"all-purpose flour, ghee, milk, sugar, poppy seeds, cardamom",6,120,Hard,4.1,320,4,0,3,0,2,2,2,3,3,Vegetarian,Side Dish,Mughlai,Layered sweet biscuit bread
429,Roghni Naan,Indian,"all-purpose flour, milk, ghee, eggs, sugar, sesame seeds",6,20,Medium,4.2,300,2,0,1,0,2,2,2,3,3,Vegetarian,Side Dish,North India,Rich sesame-topped bread
430,Til Naan,Indian,"all-purpose flour, sesame seeds, yogurt, nigella seeds",5,18,Medium,4.1,270,2,0,0,0,2,2,2,2,3,Vegetarian,Side Dish,North India,Sesame seed bread
431,Bathua Paratha,Indian,"whole wheat flour, bathua leaves, ginger, green chilies",4,20,Easy,4.2,240,2,1,0,0,2,2,4,1,2,Vegetarian,Breakfast,North India,Lamb's quarters stuffed bread
432,Palak Paratha,Indian,"whole wheat flour, spinach, ginger, green chilies, spices",5,20,Easy,4.5,250,2,1,0,1,2,3,4,1,2,Vegetarian,Breakfast,North India,Spinach-stuffed bread
433,Gajar Paratha,Indian,"whole wheat flour, carrots, ginger, green chilies, spices",5,20,Easy,4.1,260,2,1,1,1,2,2,3,1,2,Vegetarian,Breakfast,North India,Carrot-stuffed bread
434,Lauki Paratha,Indian,"whole wheat flour, bottle gourd, ginger, green chilies, spices",5,20,Easy,4,240,2,1,0,1,2,2,3,1,2,Vegetarian,Breakfast,North India,Bottle gourd stuffed bread
435,Tinda Paratha,Indian,"whole wheat flour, round gourd, ginger, green chilies, spices",5,25,Easy,3.9,250,2,1,0,1,2,2,3,1,2,Vegetarian,Breakfast,North India,Round gourd stuffed bread
436,Bhatura,Indian,"all-purpose flour, yogurt, baking soda, oil, salt",5,30,Medium,4.6,350,2,0,0,0,2,2,2,2,1,Vegetarian,Lunch,Punjab,Deep-fried puffed bread
437,Luchi,Indian,"all-purpose flour, salt, oil, water",4,20,Easy,4.4,200,4,0,0,0,2,2,2,1,1,Vegetarian,Breakfast,Bengal,Bengali puffed bread
438,Kachori,Indian,"all-purpose flour, moong dal, spices, oil",5,45,Medium,4.5,300,4,3,1,1,2,3,2,1,1,Vegetarian,Snack,Rajasthan,Spiced lentil-filled pastry
439,Pyaaz Kachori,Indian,"all-purpose flour, onions, spices, oil",5,45,Medium,4.4,280,4,3,1,1,2,2,3,1,1,Vegetarian,Snack,Rajasthan,Onion-filled fried pastry
440,Matar Kachori,Indian,"all-purpose flour, green peas, spices, oil",5,40,Medium,4.3,270,4,2,1,1,2,2,3,1,1,Vegetarian,Snack,North India,Green pea stuffed pastry
441,Aloo Kachori,Indian,"all-purpose flour, potatoes, spices, oil",5,40,Medium,4.5,290,4,2,1,1,2,2,3,1,1,Vegetarian,Snack,North India,Potato-filled fried pastry
442,Khasta Kachori,Indian,"all-purpose flour, moong dal, fennel, spices, oil",6,50,Medium,4.4,320,4,3,1,1,2,3,2,1,1,Vegetarian,Snack,Rajasthan,Crispy layered pastry
443,Mangodi Kachori,Indian,"all-purpose flour, lentil dumplings, spices, oil",5,45,Medium,4.2,310,4,3,1,1,2,3,2,1,1,Vegetarian,Snack,Rajasthan,Lentil dumpling pastry
444,Raj Kachori,Indian,"flour, potatoes, chickpeas, yogurt, chutneys, spices",8,20,Medium,4.6,400,4,2,3,3,3,2,4,2,1,Vegetarian,Snack,Rajasthan,Large stuffed kachori with toppings
445,Dahi Kachori,Indian,"kachori, yogurt, tamarind chutney, mint chutney, spices",6,15,Easy,4.4,350,4,2,3,3,2,2,4,3,1,Vegetarian,Snack,North India,Kachori topped with yogurt and chutneys
446,Kheer Kachori,Indian,"flour, milk, sugar, nuts, cardamom, ghee",6,60,Medium,4.3,380,4,0,4,0,1,2,2,4,0,Vegetarian,Dessert,Rajasthan,Sweet milk-filled pastry
447,Malpua Kachori,Indian,"flour, milk, sugar, fennel seeds, cardamom, ghee",6,45,Medium,4.2,400,4,0,5,0,1,2,2,3,0,Vegetarian,Dessert,North India,Sweet pancake pastry
448,Gujiya Kachori,Indian,"flour, khoya, coconut, nuts, sugar, cardamom",6,60,Medium,4.4,420,4,0,4,0,1,2,2,4,0,Vegetarian,Dessert,North India,Sweet dumpling pastry
449,Til Kachori,Indian,"flour, sesame seeds, jaggery, cardamom, ghee",5,45,Medium,4.1,350,4,0,3,0,1,2,2,3,0,Vegetarian,Dessert,North India,Sesame jaggery pastry
450,Coconut Kachori,Indian,"flour, coconut, jaggery, cardamom, ghee",5,40,Medium,4.2,360,4,0,3,0,1,2,2,3,0,Vegetarian,Dessert,South India,Coconut jaggery pastry
451,Paneer Kachori,Indian,"flour, paneer, green chilies, coriander, spices",5,35,Medium,4.3,320,4,1,0,1,2,3,3,3,1,Vegetarian,Snack,North India,Cottage cheese pastry
452,Cheese Kachori,Indian,"flour, cheese, herbs, black pepper, oil",4,30,Easy,4.1,340,4,0,0,1,2,2,2,4,1,Vegetarian,Snack,Fusion,Modern cheese pastry
453,Chocolate Kachori,Indian,"flour, chocolate chips, nuts, butter, sugar",5,35,Medium,4,380,4,0,4,0,1,2,2,3,0,Vegetarian,Dessert,Fusion,Sweet chocolate pastry
454,Pizza Kachori,Indian,"flour, tomato sauce, cheese, vegetables, herbs",6,40,Medium,3.9,360,4,1,1,1,2,2,3,3,1,Vegetarian,Snack,Fusion,Italian-inspired pastry
455,Chinese Kachori,Indian,"flour, vegetables, soy sauce, ginger, garlic",6,35,Medium,3.8,330,4,2,1,2,2,2,3,1,1,Vegetarian,Snack,Fusion,Chinese-flavored pastry
456,Corn Kachori,Indian,"flour, sweet corn, green chilies, coriander, spices",5,35,Medium,4.2,290,4,1,1,1,2,2,3,1,1,Vegetarian,Snack,North India,Sweet corn pastry
457,Mushroom Kachori,Indian,"flour, mushrooms, onions, garlic, spices",5,40,Medium,4.1,310,4,2,0,1,2,2,3,1,1,Vegetarian,Snack,North India,Mushroom-filled pastry
458,Spinach Kachori,Indian,"flour, spinach, onions, garlic, spices",5,35,Medium,4.3,280,4,2,0,1,2,2,4,1,1,Vegetarian,Snack,North India,Spinach-stuffed pastry
459,Beetroot Kachori,Indian,"flour, beetroot, ginger, green chilies, spices",5,40,Medium,4,300,4,1,1,1,2,2,3,1,1,Vegetarian,Snack,North India,Beetroot-filled pastry
460,Carrot Kachori,Indian,"flour, carrots, ginger, green chilies, spices",5,35,Medium,4.1,290,4,1,1,1,2,2,3,1,1,Vegetarian,Snack,North India,Carrot-stuffed pastry
461,Mixed Dal Kachori,Indian,"flour, mixed lentils, spices, oil",5,50,Medium,4.4,320,4,3,1,1,2,3,2,1,1,Vegetarian,Snack,North India,Multi-lentil pastry
462,Cabbage Kachori,Indian,"flour, cabbage, ginger, green chilies, spices",5,35,Medium,4,270,4,1,0,1,2,2,3,1,1,Vegetarian,Snack,North India,Cabbage-filled pastry
463,Cauliflower Kachori,Indian,"flour, cauliflower, ginger, spices, oil",5,40,Medium,4.2,300,4,2,0,1,2,2,3,1,1,Vegetarian,Snack,North India,Cauliflower pastry
464,Radish Kachori,Indian,"flour, radish, ginger, green chilies, spices",5,35,Medium,4.1,280,4,2,0,1,2,2,3,1,1,Vegetarian,Snack,North India,Radish-stuffed pastry
465,Bottle Gourd Kachori,Indian,"flour, bottle gourd, ginger, spices, oil",5,40,Medium,3.9,270,4,1,0,1,2,2,3,1,1,Vegetarian,Snack,North India,Bottle gourd pastry
466,Bitter Gourd Kachori,Indian,"flour, bitter gourd, onions, spices, oil",5,45,Medium,3.8,280,4,2,0,0,2,2,3,1,1,Vegetarian,Snack,North India,Bitter gourd pastry
467,Okra Kachori,Indian,"flour, okra, onions, spices, oil",5,40,Medium,4,290,4,2,0,1,2,2,3,1,1,Vegetarian,Snack,North India,Okra-filled pastry
468,Eggplant Kachori,Indian,"flour, eggplant, onions, spices, oil",5,45,Medium,4.1,310,4,2,0,1,2,2,3,1,1,Vegetarian,Snack,North India,Eggplant pastry
469,Tomato Kachori,Indian,"flour, tomatoes, onions, spices, oil",5,35,Medium,4.2,280,4,2,1,2,2,2,3,1,1,Vegetarian,Snack,North India,Tomato-filled pastry
470,Bell Pepper Kachori,Indian,"flour, bell peppers, onions, spices, oil",5,35,Medium,4,290,4,1,1,1,2,2,3,1,1,Vegetarian,Snack,North India,Bell pepper pastry
471,Green Bean Kachori,Indian,"flour, green beans, ginger, spices, oil",5,40,Medium,4.1,280,4,1,0,1,2,2,3,1,1,Vegetarian,Snack,North India,Green bean pastry
472,Jackfruit Kachori,Indian,"flour, raw jackfruit, spices, oil",5,50,Medium,4.2,320,4,2,1,1,2,2,3,1,1,Vegetarian,Snack,North India,Jackfruit pastry
473,Banana Kachori,Indian,"flour, raw bananas, spices, oil",5,40,Medium,4,300,4,1,1,1,2,2,3,1,1,Vegetarian,Snack,North India,Raw banana pastry
474,Sweet Potato Kachori,Indian,"flour, sweet potatoes, spices, oil",5,45,Medium,4.1,310,4,1,2,1,2,2,3,1,1,Vegetarian,Snack,North India,Sweet potato pastry
475,Pumpkin Kachori,Indian,"flour, pumpkin, ginger, spices, oil",5,40,Medium,4,300,4,1,2,1,2,2,3,1,1,Vegetarian,Snack,North India,Pumpkin-filled pastry
476,Coconut Barfi,Indian,"coconut, milk, sugar, cardamom, ghee",5,45,Medium,4.6,320,6,0,4,0,0,1,2,3,0,Vegetarian,Dessert,South India,Coconut milk fudge
